2021-12-11 12:17:54,734 INFO  Logger.cs: 70 - 
2021-12-11 12:22:34,902 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in shin_right_aspart-1
2021-12-11 12:22:34,902 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from thigh_aspart-1
2021-12-11 12:22:34,902 INFO  ExportHelperExtension.cs: 1142 - Found 48 in thigh_aspart-1
2021-12-11 12:22:34,902 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in thigh_aspart-1
2021-12-11 12:22:34,902 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hip_across_aspart-2
2021-12-11 12:22:34,902 INFO  ExportHelperExtension.cs: 1142 - Found 32 in hip_across_aspart-2
2021-12-11 12:22:34,902 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hip_across_aspart-2
2021-12-11 12:22:34,902 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from thigh_aspart-2
2021-12-11 12:22:34,902 INFO  ExportHelperExtension.cs: 1142 - Found 48 in thigh_aspart-2
2021-12-11 12:22:34,902 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in thigh_aspart-2
2021-12-11 12:22:34,902 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from foot_right_aspart-1
2021-12-11 12:22:34,902 INFO  ExportHelperExtension.cs: 1142 - Found 86 in foot_right_aspart-1
2021-12-11 12:22:34,902 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in foot_right_aspart-1
2021-12-11 12:22:34,902 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from back_and_hipabd_aspart-1
2021-12-11 12:22:34,902 INFO  ExportHelperExtension.cs: 1142 - Found 52 in back_and_hipabd_aspart-1
2021-12-11 12:22:34,902 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in back_and_hipabd_aspart-1
2021-12-11 12:22:34,902 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hip_IR_link_aspart-2
2021-12-11 12:22:34,902 INFO  ExportHelperExtension.cs: 1142 - Found 29 in hip_IR_link_aspart-2
2021-12-11 12:22:34,902 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hip_IR_link_aspart-2
2021-12-11 12:22:34,902 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from foot_left_aspart-1
2021-12-11 12:22:34,902 INFO  ExportHelperExtension.cs: 1142 - Found 96 in foot_left_aspart-1
2021-12-11 12:22:34,918 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in foot_left_aspart-1
2021-12-11 12:22:34,918 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from shin_left_aspart1-1
2021-12-11 12:22:34,918 INFO  ExportHelperExtension.cs: 1142 - Found 69 in shin_left_aspart1-1
2021-12-11 12:22:34,918 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in shin_left_aspart1-1
2021-12-11 12:22:34,918 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hip_across_aspart-1
2021-12-11 12:22:34,918 INFO  ExportHelperExtension.cs: 1142 - Found 32 in hip_across_aspart-1
2021-12-11 12:22:34,918 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hip_across_aspart-1
2021-12-11 12:22:35,446 INFO  SwAddin.cs: 316 - Loading config tree
2021-12-11 12:22:35,450 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2021-12-11 12:22:35,452 INFO  SwAddin.cs: 321 - Showing property manager
2021-12-11 12:22:49,193 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-11 12:22:49,288 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-11 12:23:15,457 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-11 12:23:25,092 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-11 12:23:40,087 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-11 12:23:47,041 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-11 12:23:52,639 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-11 12:24:09,394 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-11 12:24:14,256 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-11 12:24:25,138 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-11 12:27:38,095 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-11 12:27:41,383 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-12-11 12:29:44,555 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2021-12-11 12:29:47,130 INFO  ExportHelperExtension.cs: 338 - Creating joint left_hip_abd
2021-12-11 12:29:47,133 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2021-12-11 12:29:47,133 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2021-12-11 12:29:47,148 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2021-12-11 12:29:47,276 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2021-12-11 12:29:47,276 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2021-12-11 12:29:47,276 INFO  ExportHelperExtension.cs: 852 - L1: 0
2021-12-11 12:29:47,277 INFO  ExportHelperExtension.cs: 860 - L2: 0
2021-12-11 12:29:48,394 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child left_hip_abd failed
2021-12-11 12:29:48,410 INFO  ExportHelperExtension.cs: 338 - Creating joint left_hip_IR
2021-12-11 12:29:48,410 INFO  ExportHelperExtension.cs: 1409 - Fixing components for left_hip_abd
2021-12-11 12:29:48,410 INFO  ExportHelperExtension.cs: 1414 - Fixing 43
2021-12-11 12:29:48,410 INFO  ExportHelperExtension.cs: 1422 - Component 43 is already fixed
2021-12-11 12:29:48,410 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2021-12-11 12:29:48,410 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2021-12-11 12:29:48,551 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2021-12-11 12:29:48,552 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2021-12-11 12:29:48,552 INFO  ExportHelperExtension.cs: 852 - L1: 0
2021-12-11 12:29:48,552 INFO  ExportHelperExtension.cs: 860 - L2: 0
2021-12-11 12:29:49,020 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent left_hip_abd to child left_hip_IR failed
2021-12-11 12:29:49,022 INFO  ExportHelperExtension.cs: 338 - Creating joint left_thigh
2021-12-11 12:29:49,022 INFO  ExportHelperExtension.cs: 1409 - Fixing components for left_hip_IR
2021-12-11 12:29:49,038 INFO  ExportHelperExtension.cs: 1414 - Fixing 48
2021-12-11 12:29:49,038 INFO  ExportHelperExtension.cs: 1422 - Component 48 is already fixed
2021-12-11 12:29:49,038 INFO  ExportHelperExtension.cs: 1414 - Fixing 43
2021-12-11 12:29:49,038 INFO  ExportHelperExtension.cs: 1422 - Component 43 is already fixed
2021-12-11 12:29:49,038 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2021-12-11 12:29:49,038 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2021-12-11 12:29:49,212 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2021-12-11 12:29:49,243 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2021-12-11 12:29:49,243 INFO  ExportHelperExtension.cs: 852 - L1: 0
2021-12-11 12:29:49,243 INFO  ExportHelperExtension.cs: 860 - L2: 0
2021-12-11 12:29:50,933 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent left_hip_IR to child left_thigh failed
2021-12-11 12:29:54,828 INFO  ExportHelperExtension.cs: 338 - Creating joint left_shin
2021-12-11 12:29:54,828 INFO  ExportHelperExtension.cs: 1409 - Fixing components for left_thigh
2021-12-11 12:29:54,828 INFO  ExportHelperExtension.cs: 1414 - Fixing 53
2021-12-11 12:29:54,828 INFO  ExportHelperExtension.cs: 1414 - Fixing 48
2021-12-11 12:29:54,828 INFO  ExportHelperExtension.cs: 1422 - Component 48 is already fixed
2021-12-11 12:29:54,828 INFO  ExportHelperExtension.cs: 1414 - Fixing 43
2021-12-11 12:29:54,828 INFO  ExportHelperExtension.cs: 1422 - Component 43 is already fixed
2021-12-11 12:29:54,828 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2021-12-11 12:29:54,828 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2021-12-11 12:29:54,992 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2021-12-11 12:29:54,993 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2021-12-11 12:29:54,993 INFO  ExportHelperExtension.cs: 852 - L1: 0
2021-12-11 12:29:54,993 INFO  ExportHelperExtension.cs: 860 - L2: 0
2021-12-11 12:29:54,993 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 53
2021-12-11 12:29:56,694 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent left_thigh to child left_shin failed
2021-12-11 12:30:00,373 INFO  ExportHelperExtension.cs: 338 - Creating joint left_foot
2021-12-11 12:30:00,373 INFO  ExportHelperExtension.cs: 1409 - Fixing components for left_shin
2021-12-11 12:30:00,373 INFO  ExportHelperExtension.cs: 1414 - Fixing 62
2021-12-11 12:30:00,373 INFO  ExportHelperExtension.cs: 1414 - Fixing 53
2021-12-11 12:30:00,373 INFO  ExportHelperExtension.cs: 1414 - Fixing 48
2021-12-11 12:30:00,373 INFO  ExportHelperExtension.cs: 1422 - Component 48 is already fixed
2021-12-11 12:30:00,373 INFO  ExportHelperExtension.cs: 1414 - Fixing 43
2021-12-11 12:30:00,373 INFO  ExportHelperExtension.cs: 1422 - Component 43 is already fixed
2021-12-11 12:30:00,373 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2021-12-11 12:30:00,373 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2021-12-11 12:30:00,567 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2021-12-11 12:30:00,567 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2021-12-11 12:30:00,568 INFO  ExportHelperExtension.cs: 852 - L1: 0
2021-12-11 12:30:00,568 INFO  ExportHelperExtension.cs: 860 - L2: 0
2021-12-11 12:30:00,568 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 62
2021-12-11 12:30:00,569 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 53
2021-12-11 12:30:02,520 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent left_shin to child left_foot failed
2021-12-11 12:30:02,723 INFO  ExportHelperExtension.cs: 338 - Creating joint right_hip_abd
2021-12-11 12:30:02,723 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2021-12-11 12:30:02,723 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2021-12-11 12:30:02,723 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2021-12-11 12:30:02,855 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2021-12-11 12:30:02,856 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2021-12-11 12:30:02,856 INFO  ExportHelperExtension.cs: 852 - L1: 0
2021-12-11 12:30:02,856 INFO  ExportHelperExtension.cs: 860 - L2: 0
2021-12-11 12:30:03,749 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child right_hip_abd failed
2021-12-11 12:30:03,752 INFO  ExportHelperExtension.cs: 338 - Creating joint right_hip_IR
2021-12-11 12:30:03,752 INFO  ExportHelperExtension.cs: 1409 - Fixing components for right_hip_abd
2021-12-11 12:30:03,752 INFO  ExportHelperExtension.cs: 1414 - Fixing 27
2021-12-11 12:30:03,752 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2021-12-11 12:30:03,752 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2021-12-11 12:30:03,900 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2021-12-11 12:30:03,900 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2021-12-11 12:30:03,900 INFO  ExportHelperExtension.cs: 852 - L1: 0
2021-12-11 12:30:03,901 INFO  ExportHelperExtension.cs: 860 - L2: 0
2021-12-11 12:30:03,901 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 27
2021-12-11 12:30:04,923 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent right_hip_abd to child right_hip_IR failed
2021-12-11 12:30:04,926 INFO  ExportHelperExtension.cs: 338 - Creating joint right_thigh
2021-12-11 12:30:04,926 INFO  ExportHelperExtension.cs: 1409 - Fixing components for right_hip_IR
2021-12-11 12:30:04,926 INFO  ExportHelperExtension.cs: 1414 - Fixing 26
2021-12-11 12:30:04,926 INFO  ExportHelperExtension.cs: 1422 - Component 26 is already fixed
2021-12-11 12:30:04,926 INFO  ExportHelperExtension.cs: 1414 - Fixing 27
2021-12-11 12:30:04,942 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2021-12-11 12:30:04,942 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2021-12-11 12:30:05,092 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2021-12-11 12:30:05,093 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2021-12-11 12:30:05,093 INFO  ExportHelperExtension.cs: 852 - L1: 0
2021-12-11 12:30:05,093 INFO  ExportHelperExtension.cs: 860 - L2: 0
2021-12-11 12:30:05,093 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 27
2021-12-11 12:30:05,724 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent right_hip_IR to child right_thigh failed
2021-12-11 12:30:09,616 INFO  ExportHelperExtension.cs: 338 - Creating joint right_shin
2021-12-11 12:30:09,616 INFO  ExportHelperExtension.cs: 1409 - Fixing components for right_thigh
2021-12-11 12:30:09,616 INFO  ExportHelperExtension.cs: 1414 - Fixing 29
2021-12-11 12:30:09,616 INFO  ExportHelperExtension.cs: 1422 - Component 29 is already fixed
2021-12-11 12:30:09,616 INFO  ExportHelperExtension.cs: 1414 - Fixing 26
2021-12-11 12:30:09,616 INFO  ExportHelperExtension.cs: 1422 - Component 26 is already fixed
2021-12-11 12:30:09,616 INFO  ExportHelperExtension.cs: 1414 - Fixing 27
2021-12-11 12:30:09,616 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2021-12-11 12:30:09,616 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2021-12-11 12:30:09,781 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2021-12-11 12:30:09,781 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2021-12-11 12:30:09,782 INFO  ExportHelperExtension.cs: 852 - L1: 0
2021-12-11 12:30:09,782 INFO  ExportHelperExtension.cs: 860 - L2: 0
2021-12-11 12:30:09,782 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 27
2021-12-11 12:30:10,424 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent right_thigh to child right_shin failed
2021-12-11 12:30:14,027 INFO  ExportHelperExtension.cs: 338 - Creating joint right_foot
2021-12-11 12:30:14,027 INFO  ExportHelperExtension.cs: 1409 - Fixing components for right_shin
2021-12-11 12:30:14,027 INFO  ExportHelperExtension.cs: 1414 - Fixing 28
2021-12-11 12:30:14,027 INFO  ExportHelperExtension.cs: 1422 - Component 28 is already fixed
2021-12-11 12:30:14,027 INFO  ExportHelperExtension.cs: 1414 - Fixing 29
2021-12-11 12:30:14,027 INFO  ExportHelperExtension.cs: 1422 - Component 29 is already fixed
2021-12-11 12:30:14,027 INFO  ExportHelperExtension.cs: 1414 - Fixing 26
2021-12-11 12:30:14,027 INFO  ExportHelperExtension.cs: 1422 - Component 26 is already fixed
2021-12-11 12:30:14,027 INFO  ExportHelperExtension.cs: 1414 - Fixing 27
2021-12-11 12:30:14,027 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2021-12-11 12:30:14,027 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2021-12-11 12:30:14,223 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2021-12-11 12:30:14,224 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2021-12-11 12:30:14,224 INFO  ExportHelperExtension.cs: 852 - L1: 0
2021-12-11 12:30:14,224 INFO  ExportHelperExtension.cs: 860 - L2: 0
2021-12-11 12:30:14,225 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 27
2021-12-11 12:30:16,060 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent right_shin to child right_foot failed
2021-12-11 12:30:16,429 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from for_simulations.SLDASM
2021-12-11 12:30:16,442 INFO  ExportHelperExtension.cs: 1142 - Found 75 in for_simulations.SLDASM
2021-12-11 12:30:16,442 INFO  ExportHelperExtension.cs: 1152 - Found 11 features of type [CoordSys] in for_simulations.SLDASM
2021-12-11 12:30:16,457 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2021-12-11 12:30:16,457 INFO  ExportHelperExtension.cs: 1167 - 11 components to check
2021-12-11 12:30:16,457 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from hip_IR_link_aspart-1
2021-12-11 12:30:16,457 INFO  ExportHelperExtension.cs: 1142 - Found 29 in hip_IR_link_aspart-1
2021-12-11 12:30:16,457 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in hip_IR_link_aspart-1
2021-12-11 12:30:16,457 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from shin_right_aspart-1
2021-12-11 12:30:16,457 INFO  ExportHelperExtension.cs: 1142 - Found 43 in shin_right_aspart-1
2021-12-11 12:30:16,473 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in shin_right_aspart-1
2021-12-11 12:30:16,473 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from thigh_aspart-1
2021-12-11 12:30:16,489 INFO  ExportHelperExtension.cs: 1142 - Found 48 in thigh_aspart-1
2021-12-11 12:30:16,489 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in thigh_aspart-1
2021-12-11 12:30:16,489 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from hip_across_aspart-2
2021-12-11 12:30:16,489 INFO  ExportHelperExtension.cs: 1142 - Found 32 in hip_across_aspart-2
2021-12-11 12:30:16,489 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in hip_across_aspart-2
2021-12-11 12:30:16,489 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from thigh_aspart-2
2021-12-11 12:30:16,489 INFO  ExportHelperExtension.cs: 1142 - Found 48 in thigh_aspart-2
2021-12-11 12:30:16,489 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in thigh_aspart-2
2021-12-11 12:30:16,489 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from foot_right_aspart-1
2021-12-11 12:30:16,489 INFO  ExportHelperExtension.cs: 1142 - Found 86 in foot_right_aspart-1
2021-12-11 12:30:16,489 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in foot_right_aspart-1
2021-12-11 12:30:16,489 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from back_and_hipabd_aspart-1
2021-12-11 12:30:16,489 INFO  ExportHelperExtension.cs: 1142 - Found 52 in back_and_hipabd_aspart-1
2021-12-11 12:30:16,504 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in back_and_hipabd_aspart-1
